ID	Names	InChIKey
17390	3,4-dimethoxy-6-methyl-5,7,8,15-tetrahydrobenzo[c][1,3]benzodioxolo[5,6-g]azecin-14(6H)-one|5,7,8,15-Tetrahydro-3,4-dimethoxy-6-methyl(1,3)benzodioxolo(5,6-e)(2)benzazecin-14(6H)-one|Allocryptopine|Thalictrimine|allocryptopine|alpha-Allocryptopine|alpha-Fagarine|beta-Homochelidonine	HYBRYAPKQCZIAE-UHFFFAOYSA-N
17391	(1S,2S,3R,4S,5S,6S)-3-(D-galactopyranosyloxy)-2,4,5,6-tetrahydroxycyclohexyl 1H-indol-3-ylacetate|5-O-(Indol-3-ylacetyl-myo-inositol) D-galactoside|5-O-(indol-3-ylacetyl)-myo-inositol D-galactoside	VHFRZSJSHFOBOM-AJQUYQQFSA-N
17396	(2R)-(beta-D-glucopyranosyloxy)(phenyl)acetonitrile|(R)-(beta-D-glucopyranosyloxy)phenylacetonitrile|(R)-Prunasin|(R)-alpha-(beta-D-glucopyranosyloxy)benzene-acetonitrile|(R)-mandelonitrile beta-D-glucopyranoside|(R)-mandelonitrile beta-D-glucoside|(R)-prunasin|D-prunasin|prunasin	ZKSZEJFBGODIJW-GMDXDWKASA-N
17397	1,3-Dihydro-3-methyl-2H-indol-2-one|3-Methyloxindole|3-methyl-1,3-dihydro-2H-indol-2-one|3-methyl-1,3-dihydroindol-2-one|3-methyloxindole	JBAYRTVUCPJTBZ-UHFFFAOYSA-N
17399	L-Lyxulose|L-Xul|L-Xylulose|L-threo-Pentulose|L-threo-pent-2-ulose|L-xylulose	WXYXERHRDKEISL-WUCPZUCCSA-N
17400	(16S,17R,19E)-21alpha-(beta-D-glucopyranosyloxy)-1,2-didehydro-2,7-dihydro-7beta,17-cyclosarpagan-17-yl acetate|Raucaffricine|raucaffricine	OSJPGOJPRNTSHP-MJQGFIELSA-N
17404	1-Indanone|2,3-dihydro-1H-inden-1-one|Hydrindone|Indanone|alpha-hydrindone|alpha-indanone|indan-1-one	QNXSIUBBGPHDDE-UHFFFAOYSA-N
17408	Acylglycerol|Glyceride|Monoacylglycerol|Monoglyceride|a monoacylglycerol|mono-O-acylglycerols|monoacylglycerols|monoglycerides	
17410	Tetrahydroxypteridine|pteridine-2,4,6,7-tetrol	MVKRISPIRVEPFM-UHFFFAOYSA-N
17412	R'C(R)S-S(R)CR'	
17429	3'-ketosucrose|3-Dehydro-alpha-D-glucosyl-beta-D-fructofuranoside|3-Ketosucrose|3-Oxosucrose|3-dehydro-alpha-D-glucosyl beta-D-fructofuranoside|3-dehydro-alpha-D-glucosyl-beta-D-fructofuranoside|beta-D-fructofuranosyl alpha-D-ribo-hexopyranosid-3-ulose	ACBPWXYINCVOMK-YAUXZCBSSA-N
17434	Trimethylsulfonium|trimethylsulfonium	NRZWQKGABZFFKE-UHFFFAOYSA-N
17435	1,2-Dihydroxynaphthalene|1,2-Naphthalenediol|1,2-naphthohydroquinone|Naphthalene-1,2-diol|beta-Naphthohydroquinone|beta-naphthohydroquinone|naphthalene-1,2-diol	NXPPAOGUKPJVDI-UHFFFAOYSA-N
17437	(METHYLSULFANYL)METHANE|(methylsulfanyl)methane|2-thiapropane|DMS|Dimethyl sulfide|Methyl sulfide|Methyl thioether|[SMe2]|dimethyl sulfide|dimethyl sulphide	QMMFVYPAHWMCMS-UHFFFAOYSA-N
17438	2-methyl-4-(1H-purin-6-ylamino)but-2-en-1-yl beta-D-xylopyranoside|O-beta-D-Xylosylzeatin|O-beta-D-Xyloxylzeatin|O-beta-D-xylosylzeatin	BTXBYCHDVZGXMF-JDTTZNEISA-N
17439	CN-Cbl|CO-CYANOCOBALAMIN|Coalpha-[alpha-(5,6-dimethylbenzimidazolyl)]-Cobeta-cyanocobamide|Cyanocob(III)alamin|Dicopac|Vitamin B12 complex|cyanocob(III)alamin|cyanocobalamin|vitamin B-12	RMRCNWBMXRMIRW-WZHZPDAFSA-M
17441	ClO2(-)|[ClO2](-)|chlorite|dioxidochlorate(1-)	NPWPEPVYKMPDKK-UHFFFAOYSA-N
17447	(2E)-3,7-dimethyl-2,6-octadien-1-ol|(2E)-3,7-dimethylocta-2,6-dien-1-ol|(2E)-geraniol|(E)-3,7-dimethyl-2,6-octadien-1-ol|(E)-geraniol|(E)-nerol|2-trans-3,7-Dimethyl-2,6-octadien-1-ol|3,7-dimethyl-trans-2,6-octadien-1-ol|Geraniol|geranyl alcohol|lemonol|t-geraniol|trans-3,7-dimethyl-2,6-octadien-1-ol|trans-geraniol	GLZPCOQZEFWAFX-JXMROGBWSA-N
17453	methylmalonate|methylmalonate dianion|methylpropanedioate	ZIYVHBGGAOATLY-UHFFFAOYSA-N
17456	(2R*,3S*)-1,4-dimercapto-2,3-butanediol|(2R,3S)-1,4-dimercaptobutane-2,3-diol|(2R,3S)-1,4-disulfanylbutane-2,3-diol|1,4-dithioerythritol|DTE|Dithioerythritol|dithioerythritol|erythro-1,4-Dimercapto-2,3-butanediol	VHJLVAABSRFDPM-ZXZARUISSA-N
17457	14'-apo-beta,psi-carotenal|14'-apo-beta-Carotenal|14'-apo-beta-caroten-14'-al|14'-apo-beta-carotenal|beta-apo-14'-carotenal	NGISIFNAHMKVQR-UHFFFAOYSA-N
17459	(2R,3S,4S,5R)-hexane-1,2,3,4,5,6-hexol|D-Idit|D-Iditol|D-iditol	FBPFZTCFMRRESA-ZXXMMSQZSA-N
17464	(3S,4S,5R)-5-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxyoxolan-2-one|L-Galactono-1,4-lactone|L-galactono-1,4-lactone	SXZYCXMUPBBULW-NEEWWZBLSA-N
17465	(6aR,11aR)-10-(3-hydroxy-3-methylbutyl)-6a,11a-dihydro-6H-[1]benzofuro[3,2-c]chromene-3,9-diol|Phaseollidin hydrate|phaseollidin hydrate	KSSHIKBOZWMDTR-KXBFYZLASA-N
17467	1-[4-(dimethylamino)phenyl]-2-phenyldiazene 2-oxide|4-(Dimethylamino)phenylazoxybenzene|4-(dimethylamino)phenylazoxybenzene|N,N-dimethyl-4-(phenyl-ONN-azoxy)aniline	AVLLFBZLCFQWSX-ICFOKQHNSA-N
17468	3-((4-bromophenyl)sulfanyl)-2-oxopropanoate|3-[(4-bromophenyl)sulfanyl]-2-oxopropanoate|S-(4-Bromophenyl)-mercaptopyruvate|S-(4-bromophenyl)sulfanylpyruvate	VGORUVODHARDGX-UHFFFAOYSA-N
17473	1-alkyl-2-acetyl-3-acyl-sn-glycerols|a 1-O-alkyl-2-acetyl-3-acyl-sn-glycerol	
17478	Aldehyd|Aldehyde|RC(=O)H|RCHO|aldehido|aldehidos|aldehyde|aldehydes|aldehydum|an aldehyde	
17479	(2Z)-2-hydroxybut-2-enedioate|2-Hydroxyethylenedicarboxylate|enol-oxaloacetate|hydroxyfumarate	UWYVPFMHMJIBHE-UHFFFAOYSA-N
17484	(isothiocyanatomethyl)benzene|Benzyl isothiocyanate|Benzylsenfoel|Isothiocyanic acid, benzyl ester|alpha-isothiocyanatotoluene|benzyl isothiocyanate	MDKCFLQDBWCQCV-UHFFFAOYSA-N
17488	6-Methoxy-7-hydroxycoumarin|6-Methylesculetin|6-O-Methylesculetin|7-Hydroxy-6-methoxy-2H-1-benzopyran-2-one|7-hydroxy-6-methoxy-2H-chromen-2-one|7-hydroxy-6-methoxycoumarin|Scopoletin|scopoletin	RODXRVNMMDRFIK-UHFFFAOYSA-N
17490	(3R)-3-(hexadecanoyloxy)-4-(trimethylazaniumyl)butanoate|(3R)-3-hexadecanoyloxy-4-(trimethylammonio)butanoate|(3R)-3-palmitoyloxy-4-(trimethylammonio)butanoate|Hexadecanoyl-L-carnitine|Hexadecenoyl carnitine|L-Carnitine palmitoyl ester|L-Palmitoylcarnitine|O-hexadecanoyl-(R)-carnitine|O-hexadecanoyl-R-carnitine|Palmitoyl-L-carnitine|Palmitoylcarnitine|hexadecanoylcarnitine	XOMRRQXKHMYMOC-OAQYLSRUSA-O
17495	(3beta)-cholest-5-en-3-yl D-glucopyranoside|Cholesterol glucoside|Cholesteryl glucoside|Cholesteryl-beta-D-glucoside|cholest-5-en-3beta-yl beta-D-glucopyranoside|cholesteryl 3-beta-D-glucoside	FSMCJUNYLQOAIM-UQBZCTSOSA-N
17499	AH2|Donor|Hydrogen-donor|Reduced acceptor	
17500	(3beta,7alpha)-cholest-5-ene-3,7-diol|5-cholesten-3beta,7alpha-diol|7-alpha-hydroxycholesterol|7alpha-Hydroxycholesterol|7alpha-hydroxy-cholesterol|7alpha-hydroxycholesterol|Cholest-5-ene-3beta,7alpha-diol|cholest-5-en-3beta,7alpha-diol|cholest-5-ene-3beta,7alpha-diol	OYXZMSRRJOYLLO-RVOWOUOISA-N
17501	1,2-Bis(4-hydroxy-3-methoxyphenyl)ethylene|1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene|2,2'-dimethoxy-4,4'-(ethene-1,2-diyl)diphenol|4,4'-ethene-1,2-diylbis(2-methoxyphenol)	KQPXJFAYGYIGRU-UHFFFAOYSA-N
17502	1-(hydroxyimino)-2-methylpropane|2-Methylpropanal oxime|2-methyl-1-propanal oxime|2-methylpropanal oxime|Isobutyraldehyde oxime|N-hydroxy-2-methylpropanimine|isobutanal oxime|isobutylaldoxime	SYJPAKDNFZLSMV-UHFFFAOYSA-N
17503	N-Acyl-D-glutamate|N-acyl-D-glutamate(2-)|an N-acyl-D-glutamate	
17505	1-O-alpha-D-Galactosyl-D-myo-inositol|1-alpha-D-Galactosyl-myo-inositol|3-O-alpha-D-Galactosyl-1D-myo-inositol|Galactinol|O-alpha-D-Galactosyl-(1->3)-1D-myo-inositol|alpha-D-galactosyl-(1->3)-1D-myo-inositol	VCWMRQDBPZKXKG-DXNLKLAMSA-N
17509	5'-Deoxy-5'-(methylthio)adenosine|5'-Methylthioadenosine|5'-deoxy-5'-(methylsulfanyl)adenosine|5-Methylthioadenosine|9-(5-S-methyl-5-thio-beta-D-ribofuranosyl)-9H-purin-6-amine|MTA|Methylthioadenosine|S-Methyl-5'-thioadenosine|S-methyl-5'-thioadenosine|Thiomethyladenosine	WUUGFSXJNOTRMR-IOSLPCCCSA-N
17512	Methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside|methyl 2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-galactopyranoside|methyl-2-alpha-L-fucopyranosyl-beta-D-galactoside	ZUPSABSQBFCIOU-IBVRSMRASA-N
17524	6-alkylaminopurines|N6-Alkylaminopurine|an N(6)-alkylaminopurine	
17527	1,2,3,6-Tetra-O-galloyl-beta-D-glucose|1,2,3,6-Tetrakis-O-galloyl-beta-D-glucose|1,2,3,6-tetrakis-O-(3,4,5-trihydroxybenzoyl)-beta-D-glucopyranose|1,2,3,6-tetrakis-O-galloyl-beta-D-glucose	RATQVALKDAUZBW-XPMKZLBQSA-N
17529	3-(2,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-hydroxy-3-methylbutyl)-2,3-dihydro-4H-chromen-4-one|Kievitone hydrate|kievitone hydrate	QISUKJAAXYVLMA-UHFFFAOYSA-N
17535	L-Arabinopyranose|L-Arabinose|L-arabinopyranose|L-arabinose|WURCS=2.0/1,1,0/[a211h-1x_1-5]/1/	SRBFZHDQGSBBOR-HWQSCIPKSA-N
17536	allantoate|bis(carbamoylamino)acetate|bis[(aminocarbonyl)amino]acetate|diureidoacetate	AYAXPQPOIXLCAN-UHFFFAOYSA-N
17539	(9Z,11E)-octadeca-9,11-dienoate|(9Z,11E)-octadecadienoate	JBYXPOFIGCOSSB-UHFFFAOYSA-N
17540	GalbetaOMe|Methyl beta-D-galactopyranoside|Methyl beta-D-galactoside|Methyl beta-galactoside|Methyl galactoside|Methylgalactoside|beta-D-Galactopyranose methyl glycoside|methyl beta-D-galactopyranoside|methyl beta-D-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N
17544	Acid carbonate|BICARBONATE ION|Bicarbonate|HCO3(-)|HCO3-|Hydrogencarbonate|[CO2(OH)](-)|hydrogen carbonate|hydrogen(trioxidocarbonate)(1-)|hydrogencarbonate|hydrogencarbonate(1-)|hydrogentrioxocarbonate(1-)|hydrogentrioxocarbonate(IV)|hydroxidodioxidocarbonate(1-)	BVKZGUZCCUSVTD-UHFFFAOYSA-N
17545	(E)-(indol-3-yl)acetaldehyde oxime|(E)-indol-3-ylacetaldoxime|N-[(1E)-2-(1H-indol-3-yl)ethylidene]hydroxylamine	ZLIGRGHTISHYNH-UHFFFAOYSA-N
17546	(2Z)-2,6-dimethyl-5-methylidenehept-2-enal|(Z)-2-Methyl-5-isopropylhexa-2,5-dienal|(Z)-2-methyl-5-isopropylhexa-2,5-dienal|cis-2-Methyl-5-isopropylhexa-2,5-dienal	KDMDLRXLBMMBSU-UHFFFAOYSA-N
17551	(22R)-2beta,14,22,25-tetrahydroxy-6-oxo-5beta-cholest-7-en-3beta-yl hexadecanoate|Ecdysone palmitate|ecdysone hexadecanoate	RVSGRCSLBBWMBE-XUTWURTMSA-N
17556	(-)-Phaseollidin|(6aR,11aR)-10-(3-methylbut-2-en-1-yl)-6a,11a-dihydro-6H-[1]benzofuro[3,2-c]chromene-3,9-diol|Phaseollidin|phaseollidin	OFWYIUYVHYPQNX-JXFKEZNVSA-N
17562	1-beta-D-Ribofuranosylcytosine|1beta-D-ribofuranosylcytosine|4-AMINO-1-BETA-D-RIBOFURANOSYL-2(1H)-PYRIMIDINONE|4-amino-1-beta-D-ribofuranosylpyrimidin-2(1H)-one|4-amino-1beta-D-ribofuranosyl-2(1H)-pyrimidinone|Cyd|Cytidin|Cytidine|Cytosine riboside|Zytidin|cytidine|cytosine-1beta-D-Ribofuranoside	UHDGCWIWMRVCDJ-XVFCMESISA-N
17563	1,2-benzenedicarboxylate|benzene-1,2-dicarboxylate|phthalate	XNGIFLGASWRNHJ-UHFFFAOYSA-N
17566	(Indol-3-yl)acetonitrile|(Indole-3-yl)acetonitrile|(indol-3-yl)acetonitrile|1H-indol-3-ylacetonitrile|3-(cyanomethyl)indole|3-Indoleacetonitrile|3-indolylacetonitrile|Indol-3-ylacetonitrile|Indole-3-acetonitrile	DMCPFOBLJMLSNX-UHFFFAOYSA-N
17567	1-alkyl-glycerones|O-Alkylglycerone|O-alkylglycerone|O-alkylglycerones	
17568	2,4(1H,3H)-pyrimidinedione|2,4-Dioxopyrimidine|2,4-Pyrimidinedione|U|URACIL|Ura|Uracil|Urazil|pyrimidine-2,4(1H,3H)-dione|uracil	ISAKRJDGNUQOIC-UHFFFAOYSA-N
17573	3beta-hydroxy-11-oxoolean-12-en-30-oate|Glycyrrhetinate|glycyrrhetinate	YLHIVIHHVKLKEI-YFNWQLNCSA-N
175763	(2-trans,6-trans)-farnesyl diphosphate(3-)|(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl (phosphonatooxy)phosphonate|(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl diphosphate|(2E,6E)-farnesyl diphosphate|(2E,6E)-farnesyl diphosphate(3-)|(E,E)-farnesyl diphosphate(3-)|farnesyl pyrophosphate(3-)|trans,trans-farnesyl diphosphate(3-)	VWFJDQUYCIWHTN-UHFFFAOYSA-N
17578	TOLUENE|Toluen|Toluene|Toluol|methylbenzene|phenylmethane|toluene	YXFVVABEGXRONW-UHFFFAOYSA-N
17579	1,1'-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaene-1,18-diyl]bis(2,6,6-trimethylcyclohexene)|BETA-CAROTENE|all-trans-beta-carotene|beta,beta-carotene|beta-Carotene|beta-Karotin	OENHQHLEOONYIE-JLTXGRSLSA-N
17580	2,6-dimethylocta-2,7-dien-6-ol|3,7-Dimethylocta-1,6-dien-3-ol|3,7-dimethylocta-1,6-dien-3-ol|Linalool|beta-linalool|linalool|linalyl alcohol	CDOSHBSSFJOMGT-UHFFFAOYSA-N
17583	N-(long-chain-fatty-acyl)-L-glutamate	
17585	(2E)-hexadec-2-enal|(2E)-hexadecenal|2-trans-Hexadecenal|2-trans-hexadecenal	KLJFYXOVGVXZKT-UHFFFAOYSA-N
17587	(3S,4R,5R)-5-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxydihydrofuran-2(3H)-one|L-Gulonic acid gamma-lactone|L-Gulono-1,4-lactone|L-Gulono-gamma-lactone|L-Gulonolactone|L-gulono-1,4-lactone|gamma-Gulonolactone	SXZYCXMUPBBULW-SKNVOMKLSA-N
17589	(2E,4Z)-3-chlorohexa-2,4-dienedioate|3-chloro-cis,cis-muconate	ICMVYBXQDUXEEE-UHFFFAOYSA-N
17590	CH3-[CH2]6-CH3|N-OCTANE|Octane|Oktan|n-Octane|n-Oktan|octane	TVMXDCGIABBOFY-UHFFFAOYSA-N
17594	1,4-Benzenediol|1,4-Dihydroxybenzene|4-Hydroxyphenol|Benzene-1,4-diol|Eldoquin|Hydroquinone|benzene-1,4-diol|hydroquinone|p-Benzenediol|p-Hydroquinone|p-hydroxyphenol	QIGBRXMKCJKVMJ-UHFFFAOYSA-N
17596	(2R,3S,4R,5R)-2-(hydroxymethyl)-5-(6-hydroxy-9H-purin-9-yl)tetrahydrofuran-3,4-diol|9-(beta-D-ribofuranosyl)-9H-purin-6-ol|9-beta-D-ribofuranosyl-9H-purin-6-ol|9-beta-D-ribofuranosylhypoxanthine|INOSINE|Inosin|Inosine|hypoxanthine D-riboside|hypoxanthosine|i|inosina|inosine|inosinum	UGQMRVRMYYASKQ-KQYNXXCUSA-N
17597	4-Hydroxybenzaldehyde|4-formylphenol|4-hydroxybenzaldehyde|P-HYDROXYBENZALDEHYDE|p-Hydroxybenzaldehyde|p-formylphenol	RGHHSNMVTDWUBI-UHFFFAOYSA-N
17598	(1aR,1bS,4aR,7aS,7bS,8R,9R,9aS)-4a,7b-dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulene-9,9a-diyl dibutanoate|PDBu|Phorbol 12,13-dibutanoate|Phorbol-12,13-dibutyrate|phorbol 12,13-dibutanoate|phorbol 12,13-dibutyrate	BQJRUJTZSGYBEZ-YVQNUNKESA-N
17600	1-hexadecanal|16-Hexadecanal|Hexadecanal|Palmitaldehyde|hexadecanal|n-hexadecanal	NIOYUNMRJMEDGI-UHFFFAOYSA-N
17602	4-AMINOPHENOL|4-Aminobenzenol|4-Aminophenol|4-Hydroxyaniline|4-aminophenol|p-Aminophenol|p-hydroxyaniline	PLIKAWJENQZMHA-UHFFFAOYSA-N
17606	I2|Iodine|Jod|diiodine|molecular iodine	PNDPGZBMCMUPRI-UHFFFAOYSA-N
17607	1-deoxy-1-(7,8-dimethyl-2,4-dioxo-1,3,4,5-tetrahydrobenzo[g]pteridin-10(2H)-yl)-D-ribitol|Reduced riboflavin|reduced riboflavin	SGSVWAYHEWEQET-SCRDCRAPSA-N
17609	11beta,17-dihydroxy-3,20-dioxopregn-4-en-21-yl acetate|21-O-acetylcortisol|Cortell|Cortisol 21-acetate|Hydrocortisone acetate|cortisol 21-acetate|cortisol acetate|hydrocortisone 21-acetate	ALEXXDVDDISNDU-JZYPGELDSA-N
17611	3-Hydroxycyclohexanone|3-hydroxycyclohexan-1-one|3-hydroxycyclohexanone	TWEVQGUWCLBRMJ-UHFFFAOYSA-N
17612	(3,4-dihydroxyphenyl)acetate|3,4-dihydroxyphenylacetate|homoprotocatechuate	CFFZDZCDUFSOFZ-UHFFFAOYSA-N
17615	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol|3-(beta-D-Galactosyl)-1,2-diacyl-sn-glycerol|3-beta-D-Galactosyl-1,2-diacylglycerol|D-Galactosyldiacylglycerol|MGDG|Monogalactosyl-diacylglycerol|Monogalactosyldiglyceride|a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol	
17616	(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexenyl)nona-2,4,6,8-tetraenyl hexadecanoate|(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethyl-cyclohex-1-enyl)-nona-2,4,6,8,tetraenyl hexadecanoic acid ester|(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-yl hexadecanoate|Afaxin|Alphalin|Aquasol A|Arovit|Chocola A|O(15)-hexadecanoylretinol|Optovit-A|all-trans-retinol palmitate|all-trans-retinyl hexadecanoate|all-trans-retinyl palmitate|retinol hexadecanoate|retinol palmitate|retinyl hexadecanoate|retinyl palmitate|trans-retinol palmitate|trans-retinyl palmitate|vitamin A palmitate	VYGQUTWHTHXGQB-FFHKNEKCSA-N
17617	6-deoxy-L-lyxo-hex-2-ulose|6-deoxy-L-tagatose|L-Fuculose|L-fuculose	IWASYLACXSGJPG-LJJLCWGRSA-N
17618	Bis-D-fructose 2',1:2,1'-dianhydride|Di-D-fructose 1,2'-2,1' dianhydride|Di-D-fructose 1,2'; 2,1' dianhydride|Difructose anhydride I|bis-D-fructose 2',1:2,1'-dianhydride	DKOQIDXJOZQKIG-IYDDCBTQSA-N
17631	(Man)4|1,3-alpha-D-Mannosyl-1,2-alpha-D-mannosyl-1,2-alpha-D-mannosyl-D-mannose|Manalpha1->3Manalpha1->2Manalpha1->2Man|WURCS=2.0/2,4,3/[a1122h-1x_1-5][a1122h-1a_1-5]/1-2-2-2/a2-b1_b2-c1_c3-d1|alpha-D-Man-(1->3)-alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-D-Man|alpha-D-mannopyranosyl-(1->3)-alpha-D-mannopyranosyl-(1->2)-alpha-D-mannopyranosyl-(1->2)-D-mannopyranose|alpha-D-mannosyl-(1->3)-alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->2)-D-mannose	NXPDEZAEUSDDQF-SHOVVSDRSA-N
17632	NITRATE ION|NO3|NO3(-)|[NO3](-)|nitrate|nitrate(1-)|trioxidonitrate(1-)|trioxonitrate(1-)|trioxonitrate(V)	GRYLNZFGIOXLOG-UHFFFAOYSA-N
176338	2-N-[(3R)-3-hydroxyacyl]-3-O-[(3R)-3-hydroxyacyl]-alpha-D-glucosaminyl 1-phosphate|2-deoxy-3-O-[(3R)-3-hydroxyacyl]-2-{[(3R)-3-hydroxyacyl]amino}-1-O-phosphonato-alpha-D-glucopyranose|a lipid X	
176343	a lipid A disaccharide	
17636	N-acyl-4-sphingenyl-1-O-phosphorylcholines|Sphingomyelin|a sphingomyelin|ceramide phosphocholine|sphingomyelins	
17640	3-(1H-indol-3-yl)-2-oxopropanoate|indole-3-pyruvate	KDCSRTPNDBPWQZ-UHFFFAOYSA-N
176425	a lipid IVA	
176428	an alpha-Kdo-(2->6)-lipid IVA	
176429	an alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA	
176430	an alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(acyl)-lipid IVA	
176431	an alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(acyl)2-lipid A	
17649	TARTRONATE|hydroxymalonate|hydroxypropanedioate	ROBFUDYVXSDBQM-UHFFFAOYSA-N
176498	FMN-N(5)-peroxide	SMYOLUWJGSPWQL-SCRDCRAPSA-N
17650	(11beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione|11beta,17,21-trihydroxypregn-4-ene-3,20-dione|11beta,17alpha,21-Trihydroxy-4-pregnene-3,20-dione|11beta,17alpha,21-trihydroxy-4-pregnene-3,20-dione|11beta-hydrocortisone|17-hydroxycorticosterone|4-pregnen-11beta,17alpha,21-triol-3,20-dione|Cortisol|Hydrocortisone|Kendall's compound F|Reichstein's substance M|cortisol|hidrocortisona|hydrocortisone|hydrocortisonum	JYGXADMDTFJGBT-VWUMJDOOSA-N
176511	3,3',5-triiodo-L-thyronine sulfate	XBQYQXVJBNDCGY-LBPRGKRZSA-N
176513	3,3',5'-triiodo-L-thyronine sulfate	BWRJFXXHPZMDPS-LBPRGKRZSA-N
176514	3,3'-diiodo-L-thyronine	CPCJBZABTUOGNM-LBPRGKRZSA-N
176515	3,3'-diiodo-L-thyronine sulfate	NBAZIIRGURJZJA-LBPRGKRZSA-N
176522	UDP-6-deoxy-N- acetyl-alpha-D-glucosamine(2-)|UDP-N-acetyl-alpha-D-quinovosamine	INJACODUUNZJCO-WNSRFTAOSA-N
176523	1-arsono-3-phospho-D-glycerate	NFEPGYRUGCYOSR-UWTATZPHSA-N
176524	GDP-4-formamido-4,6-dideoxy-alpha-D-mannose(2-)|GDP-N-formyl-alpha-D-perosamine	IPOGOXMRDKQDJS-KFYKYABVSA-N
176527	(2S)-2,3-dihydroxypropane-1-sulfonate|(2S)-3-sulfopropanediol|(2S)-3-sulfopropanediol anion|(S)-2,3-dihydroxypropane-1-sulfonate	YPFUJZAAZJXMIP-VKHMYHEASA-N
176528	3-oxopropane-1-sulfonate|3-oxopropane-1-sulfonic acid anion|3-oxopropane-1-sulfonic acid(1-)|3-sulfonatopropanal|3-sulfopropaldehyde(1-)|3-sulfopropanal(1-)|3-sulfopropionaldehyde(1-)	CZJYONJVHLMKCY-UHFFFAOYSA-N
176541	an omega-methyl-very-long-chain fatty acid	
176542	an omega-hydroxy-very-long-chain fatty acid	
176543	1,2-diacyl-sn-glycero-3-phospho-L-serine-N-glycine|Gly-PS zwitterion	
176593	2-ketopalmitate|2-oxohexadecanoate|2-oxopalmitate	HKOQIEFWZHFFQS-UHFFFAOYSA-N
17660	(3-methyl-but-2-enyl)-(7(9)H-purin-6-yl)-amine|6-(3-methyl-2-buten-1-ylamino)purine|6-(gamma,gamma-Dimethylallylamino)purine|N(6)-(Delta2-isopentenyl)adenine|N(6)-dimethylallyladenine|N-(3-methylbut-2-en-1-yl)-7H-purin-6-amine|N-(3-methylbut-2-en-1-yl)-9H-purin-6-amine|N6-(3-Methylbut-2-enyl)adenine|N6-(3-methylbut-2-enyl)adenine|N6-(delta2-Isopentenyl)-adenine|N6-(delta2-isopentenyl)adenine|N6-Dimethylallyladenine|N6-isopentenyladenine|iP|isopentenyl adenine|isopentenyladenine	HYVABZIGRDEKCD-UHFFFAOYSA-N
17664	alkylamine cation|alkylaminium cation|alkylaminium(1+)|an alkylamine	
176689	2-keto-n-caprylate|2-oxo-octanoate|2-oxocaprylate|2-oxooctanoate|alpha-ketooctanoate	VUGCRZWLUQYEPR-UHFFFAOYSA-N
17670	1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol|1,2-diacyl-3-(alpha-D-glucopyranosyl)-sn-glycerol|a 1,2-diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol	
176803	presqualene monophosphate|presqualene monophosphate dianion|{(1S,2S,3S)-2-[(3E)-4,8-dimethylnona-3,7-dien-1-yl]-2-methyl-3-[(1E,5E)-2,6,10-trimethylundeca-1,5,9-trien-1-yl]cyclopropyl}methyl phosphate	GPKFJNOMPPCLGX-DTXPUJKBSA-N
176804	4-methylamino-L-phenylalanine|MMPAPA	XWDFHSRKLQGCDB-VIFPVBQESA-N
176805	4-dimethylamino-L-phenylalanine|DMPAPA	USEYFCOAPFGKLX-JTQLQIEISA-N
176808	(S)-cystathionine ketimine|CysK	NLPWUILSMBQUPQ-ROLXFIACSA-N
17681	2,6-Dihydroxypyridine|2,6-dihydroxypyridine|pyridine-2,6-diol	WLFXSECCHULRRO-UHFFFAOYSA-N
176810	(3R,5S)-2,3,5,6,7-pentahydro-1,4-thiazepine-3,5-dicarboxylate|CycT	IGBAFIMATACJON-WHFBIAKZSA-N
